Iso3,IndicatorId,IndicatorScore,IndicatorName,nodelevel,ValidityYear,Unit,Note,year
TJK,HFA,3.167,Hyogo Framework for Action,0,2013,1-5,"",2022
TLS,HFA,2.483,Hyogo Framework for Action,0,2013,1-5,"",2022
TON,HFA,2.66666666666667,Hyogo Framework for Action,0,2013,1-5,"",2022
TTO,HFA,3.23333333333333,Hyogo Framework for Action,0,2013,1-5,"",2022
TUN,HFA,2.43333333333333,Hyogo Framework for Action,0,2013,1-5,"",2022
TUR,HFA,4.16666666666667,Hyogo Framework for Action,0,2015,1-5,"",2022
TZA,HFA,3.58333333333333,Hyogo Framework for Action,0,2015,1-5,"",2022
URY,HFA,3.41666666666667,Hyogo Framework for Action,0,2013,1-5,"",2022
USA,HFA,3.8,Hyogo Framework for Action,0,2013,1-5,"",2022
UZB,HFA,3.95,Hyogo Framework for Action,0,2013,1-5,"",2022
VEN,HFA,4,Hyogo Framework for Action,0,2015,1-5,"",2022
VNM,HFA,3.31666666666667,Hyogo Framework for Action,0,2015,1-5,"",2022
VUT,HFA,2.85,Hyogo Framework for Action,0,2013,1-5,"",2022
WSM,HFA,3.15,Hyogo Framework for Action,0,2013,1-5,"",2022
YEM,HFA,1.6,Hyogo Framework for Action,0,2015,1-5,"",2022
ZAF,HFA,3.45,Hyogo Framework for Action,0,2015,1-5,"",2022
ZMB,HFA,3.583,Hyogo Framework for Action,0,2013,1-5,"",2022
ZWE,HFA,3.96666666666667,Hyogo Framework for Action,0,2015,1-5,"",2022
AFG,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
AGO,HIV,1.79999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ALB,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ARE,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
ARG,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ARM,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
AUS,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
AZE,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BDI,HIV,1,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BEN,HIV,0.899999976158142,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BFA,HIV,0.699999988079071,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BGR,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BHS,HIV,1.20000004768372,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
BLR,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BLZ,HIV,1.20000004768372,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
BOL,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BRA,HIV,0.600000023841858,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BRB,HIV,0.800000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
BTN,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
BWA,HIV,19.8999996185303,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CAF,HIV,2.90000009536743,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CHE,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CHL,HIV,0.600000023841858,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CIV,HIV,2.09999990463257,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CMR,HIV,3,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
COD,HIV,0.699999988079071,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
COG,HIV,3.29999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
COL,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
COM,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CPV,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CRI,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
CUB,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
DEU,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
DJI,HIV,0.800000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
DNK,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
DOM,HIV,0.899999976158142,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
DZA,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ECU,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
EGY,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ERI,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ESP,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
EST,HIV,0.800000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
ETH,HIV,0.899999976158142,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
FJI,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
FRA,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GAB,HIV,3,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GEO,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GHA,HIV,1.70000004768372,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GIN,HIV,1.39999997615814,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GMB,HIV,1.79999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GNB,HIV,3,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GNQ,HIV,7.30000019073486,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GRC,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
GTM,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
GUY,HIV,1.29999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
HND,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
HRV,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
HTI,HIV,1.89999997615814,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
IDN,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
IRL,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
IRN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ISL,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
ITA,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
JAM,HIV,1.39999997615814,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
JOR,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
JPN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
KAZ,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
KEN,HIV,4.19999980926514,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
KGZ,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
KHM,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LAO,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LBN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LBR,HIV,1.10000002384186,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LBY,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LKA,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LSO,HIV,21.1000003814697,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LTU,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
LVA,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MAR,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MDA,HIV,0.800000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MDG,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MEX,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
MLI,HIV,0.899999976158142,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MMR,HIV,0.699999988079071,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MNE,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MNG,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MOZ,HIV,11.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MRT,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MUS,HIV,1.70000004768372,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MWI,HIV,8.10000038146973,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
MYS,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NAM,HIV,11.6000003814697,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NER,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NGA,HIV,1.29999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NIC,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NLD,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NPL,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
NZL,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
OMN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
PAK,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
PAN,HIV,1,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
PER,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
PHL,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
PNG,HIV,0.899999976158142,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
PRT,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
PRY,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
QAT,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
ROU,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
RWA,HIV,2.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SAU,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
SDN,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SEN,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SGP,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SLE,HIV,1.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SLV,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SOM,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SRB,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SSD,HIV,2.29999995231628,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
STP,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
SUR,HIV,1.10000002384186,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SVN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
SWZ,HIV,26.7999992370605,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
SYR,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TCD,HIV,1.10000002384186,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TGO,HIV,2,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
THA,HIV,1,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TJK,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TLS,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TTO,HIV,0.699999988079071,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TUN,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
TZA,HIV,4.69999980926514,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
UGA,HIV,5.40000009536743,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
UKR,HIV,1,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
URY,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2020,[%],"",2022
USA,HIV,0.400000005960464,Estimated number of people living with HIV - Adult (>15) rate,0,2018,[%],"",2022
UZB,HIV,0.200000002980232,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
VEN,HIV,0.5,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
VNM,HIV,0.300000011920929,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
YEM,HIV,0.100000001490116,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ZAF,HIV,19.1000003814697,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ZMB,HIV,11.1000003814697,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
ZWE,HIV,11.8999996185303,Estimated number of people living with HIV - Adult (>15) rate,0,2019,[%],"",2022
AFG,HVC.PROB,0.949552761,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
AGO,HVC.PROB,0.071711942,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ALB,HVC.PROB,0.009137646,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ARE,HVC.PROB,0.005289493,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ARG,HVC.PROB,0.024089045,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ARM,HVC.PROB,0.046278838,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ATG,HVC.PROB,0.00027879,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
AUS,HVC.PROB,0.001113077,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
AUT,HVC.PROB,0.001836683,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
AZE,HVC.PROB,0.495956859,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BDI,HVC.PROB,0.426656241,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BEL,HVC.PROB,0.012014644,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BEN,HVC.PROB,0.035983938,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BFA,HVC.PROB,0.871890551,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BGD,HVC.PROB,0.455732968,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BGR,HVC.PROB,0.019333632,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BHR,HVC.PROB,0.00644146,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BHS,HVC.PROB,0.004093817,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BIH,HVC.PROB,0.021795062,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BLR,HVC.PROB,0.054284148,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BLZ,HVC.PROB,0.004947538,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BOL,HVC.PROB,0.060705446,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BRA,HVC.PROB,0.861955183,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BRB,HVC.PROB,0.000690428,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BRN,HVC.PROB,0.00082875,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BTN,HVC.PROB,0.000840369,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
BWA,HVC.PROB,0.013800678,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CAF,HVC.PROB,0.13915492,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CAN,HVC.PROB,0.007904049,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CHE,HVC.PROB,0.001786333,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CHL,HVC.PROB,0.088718546,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CHN,HVC.PROB,0.449593629,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CIV,HVC.PROB,0.269109309,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CMR,HVC.PROB,0.408505515,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
COD,HVC.PROB,0.900645009,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
COG,HVC.PROB,0.039825681,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
COL,HVC.PROB,0.366662032,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
COM,HVC.PROB,0.008002667,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CPV,HVC.PROB,0.006223575,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CRI,HVC.PROB,0.00956914,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CUB,HVC.PROB,0.031875938,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CYP,HVC.PROB,0.001090931,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
CZE,HVC.PROB,0.000748581,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DEU,HVC.PROB,0.010712605,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DJI,HVC.PROB,0.028218705,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DMA,HVC.PROB,9.91e-05,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DNK,HVC.PROB,0.000838177,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DOM,HVC.PROB,0.037942169,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
DZA,HVC.PROB,0.224728824,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ECU,HVC.PROB,0.020117747,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
EGY,HVC.PROB,0.72694378,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ERI,HVC.PROB,0.786185019,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ESP,HVC.PROB,0.005565531,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
EST,HVC.PROB,0.000659602,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ETH,HVC.PROB,0.831561876,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
FIN,HVC.PROB,0.002328205,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
FJI,HVC.PROB,0.002601506,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
FRA,HVC.PROB,0.021177769,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
FSM,HVC.PROB,0.000937859,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GAB,HVC.PROB,0.027561457,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GBR,HVC.PROB,0.047442687,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GEO,HVC.PROB,0.119549271,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GHA,HVC.PROB,0.070866712,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GIN,HVC.PROB,0.047188787,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GMB,HVC.PROB,0.019547325,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GNB,HVC.PROB,0.03106597,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GNQ,HVC.PROB,0.021902516,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GRC,HVC.PROB,0.011891031,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GRD,HVC.PROB,0.00168268,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GTM,HVC.PROB,0.04370033,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
GUY,HVC.PROB,0.009056682,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
HND,HVC.PROB,0.046404003,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
HRV,HVC.PROB,0.005981401,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
HTI,HVC.PROB,0.184937765,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
HUN,HVC.PROB,0.00359482,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
IDN,HVC.PROB,0.552914377,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
IND,HVC.PROB,0.548300811,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
IRL,HVC.PROB,0.000762922,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
IRN,HVC.PROB,0.271012211,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
IRQ,HVC.PROB,0.839979254,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ISL,HVC.PROB,0.000106624,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ISR,HVC.PROB,0.164140213,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
ITA,HVC.PROB,0.01066524,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
JAM,HVC.PROB,0.009176847,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
JOR,HVC.PROB,0.048900455,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
JPN,HVC.PROB,0.004497888,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KAZ,HVC.PROB,0.008091896,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KEN,HVC.PROB,0.272562771,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KGZ,HVC.PROB,0.064494247,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KHM,HVC.PROB,0.034380181,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KIR,HVC.PROB,0.000578474,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KNA,HVC.PROB,5.93e-05,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KOR,HVC.PROB,0.003608344,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
KWT,HVC.PROB,0.026351179,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LAO,HVC.PROB,0.035148,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LBN,HVC.PROB,0.086003796,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LBR,HVC.PROB,0.046415653,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LBY,HVC.PROB,0.913449314,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LCA,HVC.PROB,0.001479906,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LIE,HVC.PROB,1.45e-06,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LKA,HVC.PROB,0.080259101,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LSO,HVC.PROB,0.013598857,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LTU,HVC.PROB,0.001104751,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LUX,HVC.PROB,0.000149511,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
LVA,HVC.PROB,0.001266377,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MAR,HVC.PROB,0.068760633,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MDA,HVC.PROB,0.032412055,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MDG,HVC.PROB,0.011205389,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MDV,HVC.PROB,0.015729783,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MEX,HVC.PROB,0.886841948,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MHL,HVC.PROB,0.000373583,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MKD,HVC.PROB,0.004631674,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MLI,HVC.PROB,0.942234767,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MLT,HVC.PROB,0.000133776,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MMR,HVC.PROB,0.627717313,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MNE,HVC.PROB,0.015270187,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MNG,HVC.PROB,0.001908752,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MOZ,HVC.PROB,0.680621784,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MRT,HVC.PROB,0.029271539,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MUS,HVC.PROB,0.001680856,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MWI,HVC.PROB,0.009401465,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
MYS,HVC.PROB,0.023788638,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
NAM,HVC.PROB,0.003437012,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
NER,HVC.PROB,0.593213699,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
NGA,HVC.PROB,0.939917166,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
NIC,HVC.PROB,0.096045557,Highly Violent Internal Conflict probability,0,2021,[%],"",2022
